month,duration,pdays,cons.conf.idx,euribor3m,nr.employed
2,128,999,-41.8,4.961,5228.1
4,127,999,-36.1,4.9639999999999995,5228.1
1,43,999,-36.4,4.855,5191.0
6,1554,999,-42.0,4.12,5195.8
9,146,999,-47.1,1.405,5099.1
1,311,999,-36.4,4.86,5191.0
1,178,999,-46.2,1.266,5099.1
1,214,999,-36.4,4.857,5191.0
6,190,999,-42.0,4.0760000000000005,5195.8
3,137,999,-42.7,4.962,5228.1
6,383,999,-50.8,1.028,4963.6
1,69,999,-46.2,1.25,5099.1
4,452,999,-36.1,4.968,5228.1
1,268,999,-36.4,4.856,5191.0
6,165,999,-42.0,4.1530000000000005,5195.8
4,470,4,-38.3,0.9,4991.6
1,337,999,-46.2,1.266,5099.1
3,44,999,-42.7,4.961,5228.1
4,188,999,-36.1,4.9639999999999995,5228.1
1,183,999,-46.2,1.266,5099.1
3,509,999,-42.7,4.961,5228.1
9,342,999,-47.1,1.405,5099.1
9,114,999,-47.1,1.415,5099.1
1,305,999,-46.2,1.334,5099.1
5,746,999,-26.9,0.722,5017.5
2,43,999,-41.8,4.961,5228.1
5,227,999,-26.9,0.742,5017.5
3,1089,999,-42.7,4.96,5228.1
3,174,999,-42.7,4.957,5228.1
3,115,999,-42.7,4.962,5228.1
5,219,999,-26.9,0.7240000000000001,5017.5
3,512,999,-42.7,4.962,5228.1
1,114,999,-36.4,4.857,5191.0
2,1085,999,-41.8,4.967,5228.1
2,262,999,-39.8,0.72,4991.6
6,209,999,-30.1,0.722,5017.5
3,62,999,-42.7,4.963,5228.1
9,161,999,-47.1,1.4980000000000002,5099.1
1,339,999,-36.4,4.855,5191.0
3,114,999,-42.7,4.958,5228.1
4,92,999,-31.4,0.884,5076.2
1,597,999,-46.2,1.334,5099.1
4,26,999,-36.1,4.965,5228.1
1,44,999,-46.2,1.344,5099.1
9,203,999,-47.1,1.4980000000000002,5099.1
4,93,999,-36.1,4.966,5228.1
4,926,999,-36.1,4.966,5228.1
1,377,999,-46.2,1.266,5099.1
5,134,6,-26.9,0.743,5017.5
2,90,999,-41.8,4.961,5228.1
3,269,999,-42.7,4.966,5228.1
4,112,999,-36.1,4.966,5228.1
4,107,999,-36.1,4.9639999999999995,5228.1
2,81,999,-41.8,4.958,5228.1
9,168,999,-47.1,1.423,5099.1
2,437,999,-40.8,1.26,5076.2
4,147,999,-36.1,4.963,5228.1
6,165,999,-42.0,4.0760000000000005,5195.8
4,260,999,-36.1,4.962,5228.1
1,46,999,-46.2,1.344,5099.1
6,58,999,-42.0,4.191,5195.8
3,355,999,-40.3,0.8759999999999999,4991.6
2,113,999,-41.8,4.864,5228.1
2,138,999,-41.8,4.961,5228.1
3,68,999,-42.7,4.959,5228.1
6,57,6,-42.0,4.021,5195.8
9,326,999,-47.1,1.405,5099.1
1,115,999,-36.4,4.855,5191.0
4,67,999,-36.1,4.965,5228.1
9,132,999,-47.1,1.405,5099.1
8,61,999,-50.0,1.629,5099.1
1,100,999,-36.4,4.864,5191.0
4,331,999,-36.1,4.963,5228.1
2,242,999,-41.8,4.961,5228.1
4,242,999,-36.1,4.968,5228.1
3,203,999,-42.7,4.963,5228.1
1,183,999,-46.2,1.27,5099.1
1,112,999,-36.4,4.857,5191.0
4,108,999,-36.1,4.9639999999999995,5228.1
1,69,999,-36.4,4.856,5191.0
9,141,999,-34.6,0.644,5008.7
4,395,999,-36.1,4.963,5228.1
6,258,999,-42.0,4.12,5195.8
6,139,999,-42.0,4.1530000000000005,5195.8
1,82,999,-46.2,1.334,5099.1
3,87,999,-42.7,4.96,5228.1
6,70,999,-42.0,4.0760000000000005,5195.8
1,380,999,-36.4,4.8580000000000005,5191.0
3,503,999,-42.7,4.961,5228.1
2,123,999,-41.8,4.961,5228.1
1,231,999,-36.4,4.856,5191.0
2,753,999,-41.8,4.961,5228.1
1,49,999,-46.2,1.291,5099.1
1,680,999,-36.4,4.857,5191.0
1,73,999,-46.2,1.266,5099.1
1,64,999,-36.4,4.856,5191.0
3,190,999,-42.7,4.96,5228.1
2,375,999,-41.8,4.96,5228.1
4,182,999,-36.1,4.9639999999999995,5228.1
9,113,999,-47.1,1.435,5099.1
1,389,999,-36.4,4.857,5191.0
6,286,999,-42.0,4.0760000000000005,5195.8
3,1056,999,-42.7,4.961,5228.1
1,869,999,-36.4,4.856,5191.0
1,795,999,-46.2,1.3130000000000002,5099.1
1,19,999,-46.2,1.281,5099.1
2,221,999,-41.8,4.8660000000000005,5228.1
9,64,999,-47.1,1.405,5099.1
9,7,999,-47.1,1.405,5099.1
3,723,999,-42.7,4.955,5228.1
9,267,999,-47.1,1.405,5099.1
2,7,999,-41.8,4.959,5228.1
3,75,999,-42.7,4.961,5228.1
3,202,999,-42.7,4.96,5228.1
1,103,999,-46.2,1.291,5099.1
1,8,999,-46.2,1.25,5099.1
3,247,999,-33.6,1.0590000000000002,5076.2
1,93,999,-36.4,4.857,5191.0
2,121,999,-41.8,4.864,5228.1
1,167,999,-36.4,4.856,5191.0
3,297,999,-42.7,4.962,5228.1
1,484,999,-36.4,4.86,5191.0
3,652,999,-42.7,4.963,5228.1
3,71,999,-42.7,4.962,5228.1
3,148,999,-42.7,4.968,5228.1
1,151,999,-36.4,4.8580000000000005,5191.0
6,207,999,-42.0,4.0760000000000005,5195.8
6,103,999,-42.0,4.12,5195.8
4,464,999,-36.1,4.966,5228.1
9,106,999,-47.1,1.405,5099.1
1,130,999,-36.4,4.857,5191.0
1,131,999,-46.2,1.334,5099.1
1,136,999,-36.4,4.86,5191.0
1,208,999,-36.4,4.859,5191.0
1,234,3,-40.0,0.6829999999999999,5008.7
9,427,999,-47.1,1.405,5099.1
9,14,999,-47.1,1.405,5099.1
3,259,999,-42.7,4.96,5228.1
5,99,999,-26.9,0.754,5017.5
1,202,999,-36.4,4.8580000000000005,5191.0
1,433,999,-36.4,4.8580000000000005,5191.0
4,359,999,-36.1,4.968,5228.1
1,150,999,-46.2,1.334,5099.1
9,207,999,-47.1,1.365,5099.1
3,159,999,-42.7,4.961,5228.1
4,358,999,-31.4,0.8809999999999999,5076.2
3,1103,999,-42.7,4.96,5228.1
6,74,999,-42.0,4.0760000000000005,5195.8
2,32,999,-41.8,4.96,5228.1
2,98,999,-41.8,4.961,5228.1
4,1026,999,-36.1,4.963,5228.1
2,185,999,-41.8,4.962,5228.1
9,121,999,-47.1,1.479,5099.1
7,798,9,-33.0,0.7140000000000001,5023.5
6,104,999,-42.0,4.0760000000000005,5195.8
1,171,999,-36.4,4.859,5191.0
1,513,999,-36.4,4.86,5191.0
9,878,999,-47.1,1.365,5099.1
9,229,999,-47.1,1.405,5099.1
6,195,999,-42.0,4.12,5195.8
9,156,999,-47.1,1.405,5099.1
4,286,999,-36.1,4.965,5228.1
3,171,999,-42.7,4.963,5228.1
1,289,999,-46.2,1.2990000000000002,5099.1
3,601,999,-42.7,4.962,5228.1
3,178,999,-42.7,4.957,5228.1
1,879,999,-36.4,4.86,5191.0
1,332,999,-46.2,1.327,5099.1
4,87,999,-31.4,0.883,5076.2
9,563,999,-47.1,1.423,5099.1
4,106,999,-31.4,0.884,5076.2
6,92,999,-42.0,4.191,5195.8
1,95,999,-46.2,1.266,5099.1
3,228,999,-42.7,4.962,5228.1
8,114,999,-34.8,0.655,5008.7
1,137,999,-46.2,1.3130000000000002,5099.1
9,727,999,-47.1,1.405,5099.1
3,317,999,-40.3,0.835,4991.6
3,64,999,-33.6,1.0590000000000002,5076.2
1,271,999,-36.4,4.856,5191.0
4,160,999,-36.1,4.9639999999999995,5228.1
5,169,999,-26.9,0.7390000000000001,5017.5
1,415,999,-46.2,1.266,5099.1
1,63,999,-36.4,4.857,5191.0
1,429,999,-46.2,1.354,5099.1
7,158,999,-33.0,0.7,5023.5
6,239,3,-30.1,0.7140000000000001,5017.5
4,2372,999,-36.1,4.962,5228.1
6,71,999,-42.0,4.021,5195.8
3,154,999,-42.7,4.963,5228.1
1,151,999,-46.2,1.266,5099.1
8,218,999,-50.0,1.757,5099.1
1,152,999,-36.4,4.857,5191.0
1,206,999,-36.4,4.859,5191.0
2,169,999,-41.8,4.8660000000000005,5228.1
4,508,999,-36.1,4.963,5228.1
1,350,999,-36.4,4.859,5191.0
3,100,999,-42.7,4.961,5228.1
6,244,999,-42.0,4.021,5195.8
3,214,999,-42.7,4.96,5228.1
6,274,999,-42.0,4.0760000000000005,5195.8
6,844,999,-42.0,4.12,5195.8
2,141,999,-41.8,4.967,5228.1
3,92,999,-42.7,4.962,5228.1
1,46,999,-36.4,4.856,5191.0
9,283,999,-47.1,1.423,5099.1
4,270,999,-36.1,4.9639999999999995,5228.1
1,738,999,-36.4,4.86,5191.0
1,20,999,-36.4,4.859,5191.0
2,378,999,-41.8,4.961,5228.1
1,178,999,-36.4,4.857,5191.0
1,246,999,-36.4,4.859,5191.0
1,173,999,-40.0,0.672,5008.7
2,209,999,-41.8,4.962,5228.1
4,140,999,-36.1,4.968,5228.1
9,187,999,-47.1,1.365,5099.1
1,135,999,-36.4,4.86,5191.0
2,257,999,-41.8,4.962,5228.1
1,231,999,-36.4,4.86,5191.0
1,156,999,-46.2,1.2990000000000002,5099.1
9,332,999,-47.1,1.41,5099.1
6,1476,999,-42.0,4.0760000000000005,5195.8
1,129,999,-46.2,1.281,5099.1
9,249,999,-47.1,1.405,5099.1
6,340,999,-42.0,4.0760000000000005,5195.8
3,166,999,-42.7,4.96,5228.1
6,244,999,-42.0,4.1530000000000005,5195.8
4,91,999,-36.1,4.965,5228.1
3,193,999,-42.7,4.961,5228.1
3,89,999,-42.7,4.959,5228.1
1,465,999,-46.2,1.244,5099.1
4,2089,999,-36.1,4.965,5228.1
2,203,999,-41.8,4.96,5228.1
10,147,999,-37.5,0.879,4963.6
1,89,999,-36.4,4.857,5191.0
1,179,999,-36.4,4.86,5191.0
1,270,999,-36.4,4.864,5191.0
3,46,999,-42.7,4.957,5228.1
1,51,999,-46.2,1.266,5099.1
3,475,999,-40.3,0.835,4991.6
3,190,999,-42.7,4.963,5228.1
1,104,999,-36.4,4.857,5191.0
1,11,999,-46.2,1.25,5099.1
1,72,999,-46.2,1.334,5099.1
1,143,999,-46.2,1.3130000000000002,5099.1
9,156,999,-47.1,1.365,5099.1
1,36,999,-46.2,1.334,5099.1
2,105,999,-41.8,4.864,5228.1
2,109,999,-41.8,4.864,5228.1
6,201,999,-42.0,4.12,5195.8
3,149,999,-42.7,4.96,5228.1
9,811,999,-47.1,1.365,5099.1
1,125,999,-36.4,4.857,5191.0
1,122,999,-36.4,4.8580000000000005,5191.0
1,673,999,-36.4,4.859,5191.0
8,19,999,-34.8,0.655,5008.7
6,242,999,-30.1,0.716,5017.5
1,247,999,-46.2,1.327,5099.1
8,363,10,-50.0,1.726,5099.1
9,159,999,-47.1,1.405,5099.1
3,115,999,-42.7,4.962,5228.1
1,83,999,-46.2,1.244,5099.1
1,77,999,-36.4,4.857,5191.0
6,240,999,-42.0,4.191,5195.8
4,52,999,-36.1,4.962,5228.1
1,155,999,-46.2,1.281,5099.1
2,434,999,-41.8,4.967,5228.1
2,15,999,-41.8,4.962,5228.1
9,75,999,-47.1,1.405,5099.1
4,420,999,-36.1,4.968,5228.1
3,33,999,-42.7,4.968,5228.1
5,156,999,-26.9,0.728,5017.5
9,80,999,-47.1,1.483,5099.1
1,123,999,-36.4,4.864,5191.0
1,162,999,-46.2,1.27,5099.1
3,991,999,-42.7,4.958,5228.1
4,167,999,-36.1,4.963,5228.1
1,242,7,-46.2,1.27,5099.1
3,99,999,-42.7,4.961,5228.1
3,255,999,-42.7,4.968,5228.1
1,412,999,-46.2,1.2990000000000002,5099.1
4,113,999,-36.1,4.9639999999999995,5228.1
1,181,999,-46.2,1.2590000000000001,5099.1
5,342,999,-26.9,0.7390000000000001,5017.5
4,17,999,-36.1,4.966,5228.1
4,1809,999,-36.1,4.9639999999999995,5228.1
4,130,999,-36.1,4.9639999999999995,5228.1
4,86,999,-36.1,4.966,5228.1
1,25,999,-36.4,4.864,5191.0
3,73,999,-42.7,4.963,5228.1
1,377,999,-36.4,4.857,5191.0
1,173,999,-36.4,4.857,5191.0
6,154,999,-42.0,4.1530000000000005,5195.8
4,349,999,-31.4,0.843,5076.2
1,42,999,-46.2,1.266,5099.1
6,310,999,-42.0,4.0760000000000005,5195.8
4,131,999,-36.1,4.962,5228.1
2,89,999,-41.8,4.864,5228.1
6,352,999,-42.0,4.0760000000000005,5195.8
1,112,999,-36.4,4.8580000000000005,5191.0
8,159,999,-50.0,1.614,5099.1
3,20,999,-42.7,4.968,5228.1
2,237,999,-41.8,4.958,5228.1
3,11,999,-42.7,4.968,5228.1
1,154,999,-36.4,4.857,5191.0
4,127,999,-36.1,4.9639999999999995,5228.1
4,306,999,-36.1,4.968,5228.1
1,148,999,-36.4,4.857,5191.0
9,110,999,-47.1,1.405,5099.1
4,425,6,-38.3,0.903,4991.6
1,189,999,-46.2,1.2990000000000002,5099.1
1,262,999,-46.2,1.327,5099.1
4,140,999,-31.4,0.8809999999999999,5076.2
5,155,6,-26.9,0.72,5017.5
1,796,999,-36.4,4.857,5191.0
1,161,999,-46.2,1.291,5099.1
3,236,999,-42.7,4.961,5228.1
2,9,999,-41.8,4.959,5228.1
3,307,999,-42.7,4.963,5228.1
4,343,14,-31.4,0.8490000000000001,5076.2
1,95,999,-46.2,1.334,5099.1
1,776,3,-46.2,1.27,5099.1
3,353,999,-42.7,4.963,5228.1
2,627,999,-41.8,4.8660000000000005,5228.1
3,321,999,-42.7,4.963,5228.1
3,430,999,-42.7,4.958,5228.1
1,144,999,-40.0,0.682,5008.7
3,126,999,-42.7,4.963,5228.1
1,1710,999,-46.2,1.291,5099.1
7,122,999,-33.0,0.715,5023.5
3,38,999,-42.7,4.968,5228.1
1,573,999,-46.2,1.281,5099.1
2,180,999,-41.8,4.864,5228.1
6,372,999,-42.0,4.191,5195.8
1,232,999,-46.2,1.3130000000000002,5099.1
1,202,999,-36.4,4.8580000000000005,5191.0
6,303,999,-42.0,4.0760000000000005,5195.8
3,39,999,-42.7,4.962,5228.1
6,53,999,-42.0,4.0760000000000005,5195.8
1,282,999,-36.4,4.856,5191.0
3,117,999,-42.7,4.961,5228.1
3,558,999,-42.7,4.957,5228.1
3,480,999,-42.7,4.96,5228.1
3,921,999,-42.7,4.968,5228.1
2,116,999,-41.8,4.959,5228.1
1,94,999,-36.4,4.856,5191.0
1,196,999,-36.4,4.855,5191.0
4,262,999,-36.1,4.966,5228.1
4,85,999,-36.1,4.965,5228.1
4,85,999,-36.1,4.968,5228.1
9,49,999,-47.1,1.453,5099.1
3,43,999,-42.7,4.958,5228.1
4,68,999,-36.1,4.962,5228.1
1,182,999,-46.2,1.3130000000000002,5099.1
3,160,999,-33.6,1.072,5076.2
3,239,999,-42.7,4.957,5228.1
1,158,999,-46.2,1.264,5099.1
2,138,999,-40.8,1.281,5076.2
4,148,999,-36.1,4.966,5228.1
1,65,999,-36.4,4.855,5191.0
1,600,999,-36.4,4.857,5191.0
3,232,999,-42.7,4.958,5228.1
1,17,999,-46.2,1.291,5099.1
1,76,999,-36.4,4.856,5191.0
8,431,999,-34.8,0.654,5008.7
3,132,999,-42.7,4.961,5228.1
3,122,999,-42.7,4.955,5228.1
1,50,999,-36.4,4.857,5191.0
4,229,999,-36.1,4.966,5228.1
1,109,999,-36.4,4.857,5191.0
4,203,999,-36.1,4.962,5228.1
7,422,6,-33.0,0.7140000000000001,5023.5
3,452,14,-40.3,0.8270000000000001,4991.6
4,116,999,-36.1,4.965,5228.1
4,417,999,-36.1,4.97,5228.1
1,565,999,-36.4,4.864,5191.0
3,246,999,-42.7,4.96,5228.1
1,189,999,-36.4,4.855,5191.0
6,41,999,-42.0,4.021,5195.8
1,110,999,-36.4,4.86,5191.0
1,166,999,-46.2,1.244,5099.1
9,278,6,-34.6,0.644,5008.7
1,415,999,-36.4,4.856,5191.0
10,13,999,-37.5,0.8859999999999999,4963.6
4,138,999,-36.1,4.9639999999999995,5228.1
9,733,999,-47.1,1.365,5099.1
1,56,999,-36.4,4.86,5191.0
1,270,999,-36.4,4.857,5191.0
2,154,999,-41.8,4.865,5228.1
2,283,999,-41.8,4.865,5228.1
1,80,999,-36.4,4.857,5191.0
2,202,999,-41.8,4.961,5228.1
1,380,999,-36.4,4.855,5191.0
4,193,999,-36.1,4.968,5228.1
1,86,999,-46.2,1.327,5099.1
1,290,999,-46.2,1.327,5099.1
9,477,999,-47.1,1.365,5099.1
3,654,999,-42.7,4.961,5228.1
9,238,999,-47.1,1.405,5099.1
8,591,999,-34.8,0.655,5008.7
4,76,999,-36.1,4.966,5228.1
1,78,999,-46.2,1.244,5099.1
9,834,999,-47.1,1.365,5099.1
9,612,999,-47.1,1.405,5099.1
4,396,999,-31.4,0.8590000000000001,5076.2
4,71,999,-36.1,4.967,5228.1
1,452,999,-46.2,1.25,5099.1
3,412,999,-42.7,4.966,5228.1
6,63,999,-42.0,4.191,5195.8
10,103,999,-37.5,0.878,4963.6
1,142,999,-46.2,1.244,5099.1
3,133,999,-42.7,4.961,5228.1
4,99,999,-36.1,4.97,5228.1
2,142,999,-41.8,4.961,5228.1
1,313,999,-46.2,1.2990000000000002,5099.1
6,986,999,-42.0,4.0760000000000005,5195.8
4,131,999,-36.1,4.966,5228.1
4,551,999,-36.1,4.97,5228.1
4,238,999,-36.1,4.963,5228.1
2,71,999,-41.8,4.958,5228.1
1,50,999,-46.2,1.2990000000000002,5099.1
1,176,999,-36.4,4.864,5191.0
1,143,999,-46.2,1.244,5099.1
2,156,999,-41.8,4.962,5228.1
2,459,999,-40.8,1.215,5076.2
2,37,999,-41.8,4.959,5228.1
1,45,999,-36.4,4.857,5191.0
1,141,999,-46.2,1.344,5099.1
9,390,999,-47.1,1.405,5099.1
1,320,999,-46.2,1.334,5099.1
3,115,999,-33.6,1.0290000000000001,5076.2
1,128,999,-46.2,1.27,5099.1
3,196,999,-42.7,4.962,5228.1
4,199,999,-36.1,4.968,5228.1
7,354,999,-33.0,0.715,5023.5
6,128,999,-50.8,1.048,4963.6
1,118,999,-36.4,4.857,5191.0
2,147,999,-41.8,4.865,5228.1
1,51,999,-46.2,1.3130000000000002,5099.1
2,160,999,-41.8,4.959,5228.1
3,77,999,-42.7,4.962,5228.1
6,125,999,-42.0,4.0760000000000005,5195.8
3,61,999,-42.7,4.957,5228.1
1,159,999,-46.2,1.264,5099.1
1,492,999,-36.4,4.8580000000000005,5191.0
2,371,999,-41.8,4.967,5228.1
1,532,999,-36.4,4.856,5191.0
1,51,999,-46.2,1.334,5099.1
9,441,999,-47.1,1.415,5099.1
4,39,999,-36.1,4.9639999999999995,5228.1
2,153,999,-41.8,4.958,5228.1
3,590,999,-42.7,4.961,5228.1
4,373,999,-31.4,0.883,5076.2
1,47,999,-46.2,1.327,5099.1
9,328,4,-34.6,0.645,5008.7
3,276,999,-40.3,0.802,4991.6
3,33,999,-42.7,4.961,5228.1
4,89,999,-36.1,4.9639999999999995,5228.1
3,64,999,-42.7,4.963,5228.1
6,226,999,-30.1,0.7140000000000001,5017.5
4,479,999,-31.4,0.873,5076.2
6,293,999,-42.0,4.12,5195.8
3,361,999,-42.7,4.962,5228.1
9,294,999,-47.1,1.405,5099.1
6,154,999,-42.0,4.1530000000000005,5195.8
1,148,999,-36.4,4.856,5191.0
2,216,999,-41.8,4.864,5228.1
2,300,999,-41.8,4.962,5228.1
1,400,999,-46.2,1.2990000000000002,5099.1
1,134,999,-46.2,1.281,5099.1
1,286,999,-36.4,4.859,5191.0
6,64,999,-42.0,4.191,5195.8
6,231,999,-42.0,4.12,5195.8
6,205,999,-42.0,4.12,5195.8
4,89,999,-31.4,0.883,5076.2
1,339,999,-46.2,1.3130000000000002,5099.1
9,21,999,-47.1,1.405,5099.1
1,158,999,-36.4,4.86,5191.0
6,744,999,-42.0,4.021,5195.8
3,168,999,-42.7,4.962,5228.1
2,122,999,-41.8,4.967,5228.1
6,104,999,-42.0,4.191,5195.8
1,198,999,-46.2,1.3130000000000002,5099.1
3,189,999,-42.7,4.963,5228.1
6,59,999,-42.0,4.0760000000000005,5195.8
3,346,999,-40.3,0.802,4991.6
4,160,999,-36.1,4.9639999999999995,5228.1
3,245,999,-42.7,4.968,5228.1
1,117,999,-36.4,4.855,5191.0
3,454,999,-42.7,4.957,5228.1
1,206,999,-46.2,1.334,5099.1
2,136,999,-39.8,0.737,4991.6
6,212,3,-50.8,1.048,4963.6
3,152,999,-42.7,4.963,5228.1
1,114,999,-46.2,1.2590000000000001,5099.1
2,140,999,-41.8,4.865,5228.1
3,929,999,-42.7,4.96,5228.1
2,80,999,-41.8,4.8660000000000005,5228.1
1,105,999,-46.2,1.327,5099.1
1,179,999,-36.4,4.857,5191.0
1,370,999,-36.4,4.859,5191.0
6,124,999,-42.0,4.191,5195.8
4,331,999,-36.1,4.965,5228.1
1,70,999,-46.2,1.334,5099.1
1,238,999,-36.4,4.86,5191.0
3,158,999,-42.7,4.963,5228.1
6,257,999,-42.0,4.1530000000000005,5195.8
2,310,999,-39.8,0.742,4991.6
9,399,999,-47.1,1.41,5099.1
2,399,999,-41.8,4.961,5228.1
4,848,999,-36.1,4.966,5228.1
6,530,999,-42.0,4.021,5195.8
2,614,999,-41.8,4.958,5228.1
4,108,999,-36.1,4.966,5228.1
6,65,999,-42.0,4.191,5195.8
1,284,999,-36.4,4.856,5191.0
1,16,999,-46.2,1.25,5099.1
2,1255,999,-41.8,4.962,5228.1
4,76,999,-36.1,4.968,5228.1
1,156,999,-36.4,4.86,5191.0
1,152,999,-46.2,1.334,5099.1
4,80,999,-36.1,4.966,5228.1
1,312,999,-36.4,4.859,5191.0
8,361,999,-34.8,0.635,5008.7
1,297,999,-36.4,4.857,5191.0
2,34,999,-41.8,4.959,5228.1
4,184,999,-36.1,4.968,5228.1
4,73,999,-36.1,4.966,5228.1
1,153,999,-36.4,4.856,5191.0
4,243,999,-36.1,4.966,5228.1
4,726,999,-31.4,0.873,5076.2
1,245,999,-36.4,4.856,5191.0
1,141,999,-36.4,4.859,5191.0
5,373,999,-26.9,0.72,5017.5
3,147,999,-42.7,4.963,5228.1
3,89,999,-42.7,4.962,5228.1
2,276,14,-39.8,0.748,4991.6
1,464,999,-36.4,4.856,5191.0
3,262,999,-42.7,4.968,5228.1
1,343,999,-46.2,1.344,5099.1
9,476,999,-34.6,0.642,5008.7
2,129,999,-41.8,4.865,5228.1
3,89,999,-42.7,4.961,5228.1
1,290,999,-46.2,1.334,5099.1
5,39,999,-40.4,4.968,5195.8
2,18,999,-41.8,4.8660000000000005,5228.1
6,552,999,-42.0,4.021,5195.8
4,56,999,-36.1,4.9639999999999995,5228.1
3,24,999,-42.7,4.968,5228.1
1,342,999,-46.2,1.344,5099.1
3,151,999,-42.7,4.96,5228.1
4,226,999,-36.1,4.965,5228.1
1,467,999,-46.2,1.334,5099.1
1,54,999,-36.4,4.8580000000000005,5191.0
1,451,999,-46.2,1.291,5099.1
2,139,999,-41.8,4.961,5228.1
1,139,999,-36.4,4.856,5191.0
4,215,999,-31.4,0.8809999999999999,5076.2
3,90,999,-42.7,4.966,5228.1
2,1207,999,-39.8,0.742,4991.6
6,225,999,-42.0,4.12,5195.8
1,215,999,-36.4,4.857,5191.0
1,260,999,-36.4,4.8580000000000005,5191.0
9,529,6,-34.6,0.643,5008.7
4,576,999,-31.4,0.879,5076.2
3,287,999,-40.3,0.84,4991.6
6,386,999,-42.0,4.1530000000000005,5195.8
1,146,999,-46.2,1.327,5099.1
6,64,999,-42.0,4.191,5195.8
3,982,999,-42.7,4.963,5228.1
9,35,999,-47.1,1.41,5099.1
1,326,999,-46.2,1.327,5099.1
3,186,999,-42.7,4.962,5228.1
1,191,999,-36.4,4.855,5191.0
1,763,999,-46.2,1.3130000000000002,5099.1
1,262,999,-46.2,1.291,5099.1
3,168,999,-42.7,4.963,5228.1
3,112,999,-42.7,4.962,5228.1
4,176,999,-36.1,4.965,5228.1
9,263,999,-34.6,0.645,5008.7
4,174,999,-36.1,4.966,5228.1
3,15,999,-42.7,4.968,5228.1
5,98,999,-26.9,0.7390000000000001,5017.5
3,781,999,-42.7,4.962,5228.1
5,174,6,-49.5,0.987,4963.6
8,233,999,-50.0,1.56,5099.1
4,52,999,-36.1,4.963,5228.1
1,212,999,-36.4,4.86,5191.0
1,52,999,-36.4,4.857,5191.0
5,253,999,-26.9,0.728,5017.5
6,632,999,-30.1,0.7140000000000001,5017.5
1,173,999,-36.4,4.859,5191.0
2,349,999,-41.8,4.864,5228.1
4,93,999,-36.1,4.965,5228.1
2,63,999,-41.8,4.961,5228.1
6,93,999,-42.0,4.191,5195.8
9,211,999,-47.1,1.41,5099.1
1,260,999,-36.4,4.855,5191.0
6,61,999,-42.0,4.1530000000000005,5195.8
1,50,999,-36.4,4.857,5191.0
6,130,999,-42.0,4.1530000000000005,5195.8
1,816,999,-46.2,1.291,5099.1
2,385,999,-41.8,4.947,5228.1
1,20,999,-36.4,4.8580000000000005,5191.0
8,277,999,-50.0,1.531,5099.1
2,223,999,-40.8,1.266,5076.2
2,242,999,-41.8,4.864,5228.1
1,55,999,-46.2,1.291,5099.1
2,43,999,-41.8,4.958,5228.1
4,14,999,-36.1,4.965,5228.1
4,140,999,-36.1,4.963,5228.1
2,59,999,-41.8,4.961,5228.1
3,190,999,-42.7,4.962,5228.1
3,38,999,-42.7,4.963,5228.1
2,33,999,-41.8,4.961,5228.1
6,130,999,-42.0,4.191,5195.8
4,64,999,-36.1,4.965,5228.1
4,1293,999,-36.1,4.963,5228.1
1,547,999,-36.4,4.857,5191.0
1,949,999,-46.2,1.354,5099.1
9,184,999,-47.1,1.405,5099.1
9,182,6,-34.6,0.645,5008.7
4,55,999,-36.1,4.9639999999999995,5228.1
4,175,999,-36.1,4.967,5228.1
2,300,999,-39.8,0.748,4991.6
1,676,999,-46.2,1.25,5099.1
1,15,999,-46.2,1.281,5099.1
6,154,999,-42.0,4.1530000000000005,5195.8
1,198,999,-36.4,4.857,5191.0
1,158,999,-36.4,4.8580000000000005,5191.0
4,262,999,-31.4,0.851,5076.2
6,162,999,-42.0,4.021,5195.8
3,19,999,-42.7,4.96,5228.1
3,137,999,-42.7,4.961,5228.1
2,117,999,-41.8,4.947,5228.1
4,68,999,-36.1,4.965,5228.1
2,106,999,-41.8,4.961,5228.1
3,76,999,-42.7,4.963,5228.1
3,107,999,-42.7,4.96,5228.1
3,1281,999,-42.7,4.961,5228.1
3,566,999,-42.7,4.959,5228.1
1,987,999,-36.4,4.8580000000000005,5191.0
9,222,999,-47.1,1.405,5099.1
6,139,999,-42.0,4.12,5195.8
9,160,999,-47.1,1.365,5099.1
1,219,999,-36.4,4.8580000000000005,5191.0
6,230,999,-42.0,4.12,5195.8
1,244,999,-46.2,1.266,5099.1
1,867,999,-46.2,1.264,5099.1
9,199,999,-47.1,1.405,5099.1
6,107,999,-42.0,4.1530000000000005,5195.8
3,446,999,-42.7,4.963,5228.1
1,211,999,-36.4,4.859,5191.0
3,185,999,-42.7,4.961,5228.1
3,15,999,-40.3,0.8220000000000001,4991.6
2,250,999,-40.8,1.252,5076.2
2,353,999,-40.8,1.266,5076.2
1,516,999,-46.2,1.291,5099.1
3,475,999,-42.7,4.963,5228.1
10,156,999,-37.5,0.878,4963.6
6,492,6,-30.1,0.716,5017.5
2,426,999,-41.8,4.967,5228.1
5,49,999,-40.4,4.968,5195.8
4,296,16,-38.3,0.9,4991.6
8,119,999,-50.0,1.65,5099.1
6,73,999,-42.0,4.1530000000000005,5195.8
6,331,999,-42.0,4.1530000000000005,5195.8
3,201,999,-42.7,4.968,5228.1
2,382,999,-41.8,4.961,5228.1
3,357,999,-42.7,4.96,5228.1
